interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,solar
2020-01-01T04:05:00-05:00,2020-01-01T09:05:00+00:00,2020-01-01T04:10:00-05:00,2020-01-01T09:10:00+00:00,0.0
2020-01-01T04:10:00-05:00,2020-01-01T09:10:00+00:00,2020-01-01T04:15:00-05:00,2020-01-01T09:15:00+00:00,0.0
2020-01-01T04:15:00-05:00,2020-01-01T09:15:00+00:00,2020-01-01T04:20:00-05:00,2020-01-01T09:20:00+00:00,0.0
2020-01-01T04:20:00-05:00,2020-01-01T09:20:00+00:00,2020-01-01T04:25:00-05:00,2020-01-01T09:25:00+00:00,0.0
2020-01-01T04:25:00-05:00,2020-01-01T09:25:00+00:00,2020-01-01T04:30:00-05:00,2020-01-01T09:30:00+00:00,0.0
2020-01-01T04:30:00-05:00,2020-01-01T09:30:00+00:00,2020-01-01T04:35:00-05:00,2020-01-01T09:35:00+00:00,0.0
2020-01-01T04:35:00-05:00,2020-01-01T09:35:00+00:00,2020-01-01T04:40:00-05:00,2020-01-01T09:40:00+00:00,0.0
2020-01-01T04:40:00-05:00,2020-01-01T09:40:00+00:00,2020-01-01T04:45:00-05:00,2020-01-01T09:45:00+00:00,0.0
2020-01-01T04:45:00-05:00,2020-01-01T09:45:00+00:00,2020-01-01T04:50:00-05:00,2020-01-01T09:50:00+00:00,0.0
2020-01-01T04:50:00-05:00,2020-01-01T09:50:00+00:00,2020-01-01T04:55:00-05:00,2020-01-01T09:55:00+00:00,0.0
2020-01-01T04:55:00-05:00,2020-01-01T09:55:00+00:00,2020-01-01T05:00:00-05:00,2020-01-01T10:00:00+00:00,0.0
2020-01-01T05:00:00-05:00,2020-01-01T10:00:00+00:00,2020-01-01T05:05:00-05:00,2020-01-01T10:05:00+00:00,0.0
2020-01-01T05:05:00-05:00,2020-01-01T10:05:00+00:00,2020-01-01T05:10:00-05:00,2020-01-01T10:10:00+00:00,0.0
2020-01-01T05:10:00-05:00,2020-01-01T10:10:00+00:00,2020-01-01T05:15:00-05:00,2020-01-01T10:15:00+00:00,0.0
2020-01-01T05:15:00-05:00,2020-01-01T10:15:00+00:00,2020-01-01T05:20:00-05:00,2020-01-01T10:20:00+00:00,0.0
2020-01-01T05:20:00-05:00,2020-01-01T10:20:00+00:00,2020-01-01T05:25:00-05:00,2020-01-01T10:25:00+00:00,0.0
2020-01-01T05:25:00-05:00,2020-01-01T10:25:00+00:00,2020-01-01T05:30:00-05:00,2020-01-01T10:30:00+00:00,0.0
2020-01-01T05:30:00-05:00,2020-01-01T10:30:00+00:00,2020-01-01T05:35:00-05:00,2020-01-01T10:35:00+00:00,0.0
2020-01-01T05:35:00-05:00,2020-01-01T10:35:00+00:00,2020-01-01T05:40:00-05:00,2020-01-01T10:40:00+00:00,0.0
2020-01-01T05:40:00-05:00,2020-01-01T10:40:00+00:00,2020-01-01T05:45:00-05:00,2020-01-01T10:45:00+00:00,0.0
2020-01-01T05:45:00-05:00,2020-01-01T10:45:00+00:00,2020-01-01T05:50:00-05:00,2020-01-01T10:50:00+00:00,0.0
2020-01-01T05:50:00-05:00,2020-01-01T10:50:00+00:00,2020-01-01T05:55:00-05:00,2020-01-01T10:55:00+00:00,0.0
2020-01-01T05:55:00-05:00,2020-01-01T10:55:00+00:00,2020-01-01T06:00:00-05:00,2020-01-01T11:00:00+00:00,0.0
2020-01-01T06:00:00-05:00,2020-01-01T11:00:00+00:00,2020-01-01T06:05:00-05:00,2020-01-01T11:05:00+00:00,0.0
2020-01-01T06:05:00-05:00,2020-01-01T11:05:00+00:00,2020-01-01T06:10:00-05:00,2020-01-01T11:10:00+00:00,0.0
2020-01-01T06:10:00-05:00,2020-01-01T11:10:00+00:00,2020-01-01T06:15:00-05:00,2020-01-01T11:15:00+00:00,0.0
2020-01-01T06:15:00-05:00,2020-01-01T11:15:00+00:00,2020-01-01T06:20:00-05:00,2020-01-01T11:20:00+00:00,0.0
2020-01-01T06:20:00-05:00,2020-01-01T11:20:00+00:00,2020-01-01T06:25:00-05:00,2020-01-01T11:25:00+00:00,0.0
2020-01-01T06:25:00-05:00,2020-01-01T11:25:00+00:00,2020-01-01T06:30:00-05:00,2020-01-01T11:30:00+00:00,0.0
2020-01-01T06:30:00-05:00,2020-01-01T11:30:00+00:00,2020-01-01T06:35:00-05:00,2020-01-01T11:35:00+00:00,0.0
2020-01-01T06:35:00-05:00,2020-01-01T11:35:00+00:00,2020-01-01T06:40:00-05:00,2020-01-01T11:40:00+00:00,0.0
2020-01-01T06:40:00-05:00,2020-01-01T11:40:00+00:00,2020-01-01T06:45:00-05:00,2020-01-01T11:45:00+00:00,0.0
2020-01-01T06:45:00-05:00,2020-01-01T11:45:00+00:00,2020-01-01T06:50:00-05:00,2020-01-01T11:50:00+00:00,0.0
2020-01-01T06:50:00-05:00,2020-01-01T11:50:00+00:00,2020-01-01T06:55:00-05:00,2020-01-01T11:55:00+00:00,0.0
2020-01-01T06:55:00-05:00,2020-01-01T11:55:00+00:00,2020-01-01T07:00:00-05:00,2020-01-01T12:00:00+00:00,0.0
2020-01-01T07:00:00-05:00,2020-01-01T12:00:00+00:00,2020-01-01T07:05:00-05:00,2020-01-01T12:05:00+00:00,0.0
2020-01-01T07:05:00-05:00,2020-01-01T12:05:00+00:00,2020-01-01T07:10:00-05:00,2020-01-01T12:10:00+00:00,0.0
2020-01-01T07:10:00-05:00,2020-01-01T12:10:00+00:00,2020-01-01T07:15:00-05:00,2020-01-01T12:15:00+00:00,0.0
2020-01-01T07:15:00-05:00,2020-01-01T12:15:00+00:00,2020-01-01T07:20:00-05:00,2020-01-01T12:20:00+00:00,0.5
2020-01-01T07:20:00-05:00,2020-01-01T12:20:00+00:00,2020-01-01T07:25:00-05:00,2020-01-01T12:25:00+00:00,1.0
2020-01-01T07:25:00-05:00,2020-01-01T12:25:00+00:00,2020-01-01T07:30:00-05:00,2020-01-01T12:30:00+00:00,1.3333333333333333
2020-01-01T07:30:00-05:00,2020-01-01T12:30:00+00:00,2020-01-01T07:35:00-05:00,2020-01-01T12:35:00+00:00,1.6666666666666665
2020-01-01T07:35:00-05:00,2020-01-01T12:35:00+00:00,2020-01-01T07:40:00-05:00,2020-01-01T12:40:00+00:00,2.0
2020-01-01T07:40:00-05:00,2020-01-01T12:40:00+00:00,2020-01-01T07:45:00-05:00,2020-01-01T12:45:00+00:00,3.666666666666667
2020-01-01T07:45:00-05:00,2020-01-01T12:45:00+00:00,2020-01-01T07:50:00-05:00,2020-01-01T12:50:00+00:00,5.333333333333334
2020-01-01T07:50:00-05:00,2020-01-01T12:50:00+00:00,2020-01-01T07:55:00-05:00,2020-01-01T12:55:00+00:00,7.0
2020-01-01T07:55:00-05:00,2020-01-01T12:55:00+00:00,2020-01-01T08:00:00-05:00,2020-01-01T13:00:00+00:00,8.666666666666666
2020-01-01T08:00:00-05:00,2020-01-01T13:00:00+00:00,2020-01-01T08:05:00-05:00,2020-01-01T13:05:00+00:00,10.333333333333334
2020-01-01T08:05:00-05:00,2020-01-01T13:05:00+00:00,2020-01-01T08:10:00-05:00,2020-01-01T13:10:00+00:00,12.0
2020-01-01T08:10:00-05:00,2020-01-01T13:10:00+00:00,2020-01-01T08:15:00-05:00,2020-01-01T13:15:00+00:00,14.333333333333334
2020-01-01T08:15:00-05:00,2020-01-01T13:15:00+00:00,2020-01-01T08:20:00-05:00,2020-01-01T13:20:00+00:00,16.666666666666668
2020-01-01T08:20:00-05:00,2020-01-01T13:20:00+00:00,2020-01-01T08:25:00-05:00,2020-01-01T13:25:00+00:00,19.0
2020-01-01T08:25:00-05:00,2020-01-01T13:25:00+00:00,2020-01-01T08:30:00-05:00,2020-01-01T13:30:00+00:00,21.333333333333332
2020-01-01T08:30:00-05:00,2020-01-01T13:30:00+00:00,2020-01-01T08:35:00-05:00,2020-01-01T13:35:00+00:00,23.666666666666668
2020-01-01T08:35:00-05:00,2020-01-01T13:35:00+00:00,2020-01-01T08:40:00-05:00,2020-01-01T13:40:00+00:00,26.0
2020-01-01T08:40:00-05:00,2020-01-01T13:40:00+00:00,2020-01-01T08:45:00-05:00,2020-01-01T13:45:00+00:00,26.666666666666668
2020-01-01T08:45:00-05:00,2020-01-01T13:45:00+00:00,2020-01-01T08:50:00-05:00,2020-01-01T13:50:00+00:00,27.333333333333332
2020-01-01T08:50:00-05:00,2020-01-01T13:50:00+00:00,2020-01-01T08:55:00-05:00,2020-01-01T13:55:00+00:00,28.0
2020-01-01T08:55:00-05:00,2020-01-01T13:55:00+00:00,2020-01-01T09:00:00-05:00,2020-01-01T14:00:00+00:00,34.0
2020-01-01T09:00:00-05:00,2020-01-01T14:00:00+00:00,2020-01-01T09:05:00-05:00,2020-01-01T14:05:00+00:00,35.0
2020-01-01T09:05:00-05:00,2020-01-01T14:05:00+00:00,2020-01-01T09:10:00-05:00,2020-01-01T14:10:00+00:00,37.0
2020-01-01T09:10:00-05:00,2020-01-01T14:10:00+00:00,2020-01-01T09:15:00-05:00,2020-01-01T14:15:00+00:00,39.0
2020-01-01T09:15:00-05:00,2020-01-01T14:15:00+00:00,2020-01-01T09:20:00-05:00,2020-01-01T14:20:00+00:00,41.0
2020-01-01T09:20:00-05:00,2020-01-01T14:20:00+00:00,2020-01-01T09:25:00-05:00,2020-01-01T14:25:00+00:00,43.0
2020-01-01T09:25:00-05:00,2020-01-01T14:25:00+00:00,2020-01-01T09:30:00-05:00,2020-01-01T14:30:00+00:00,45.666666666666664
2020-01-01T09:30:00-05:00,2020-01-01T14:30:00+00:00,2020-01-01T09:35:00-05:00,2020-01-01T14:35:00+00:00,48.333333333333336
2020-01-01T09:35:00-05:00,2020-01-01T14:35:00+00:00,2020-01-01T09:40:00-05:00,2020-01-01T14:40:00+00:00,51.0
2020-01-01T09:40:00-05:00,2020-01-01T14:40:00+00:00,2020-01-01T09:45:00-05:00,2020-01-01T14:45:00+00:00,56.0
2020-01-01T09:45:00-05:00,2020-01-01T14:45:00+00:00,2020-01-01T09:50:00-05:00,2020-01-01T14:50:00+00:00,60.5
2020-01-01T09:50:00-05:00,2020-01-01T14:50:00+00:00,2020-01-01T09:55:00-05:00,2020-01-01T14:55:00+00:00,65.0
2020-01-01T09:55:00-05:00,2020-01-01T14:55:00+00:00,2020-01-01T10:00:00-05:00,2020-01-01T15:00:00+00:00,68.16666666666667
2020-01-01T10:00:00-05:00,2020-01-01T15:00:00+00:00,2020-01-01T10:05:00-05:00,2020-01-01T15:05:00+00:00,71.33333333333333
2020-01-01T10:05:00-05:00,2020-01-01T15:05:00+00:00,2020-01-01T10:10:00-05:00,2020-01-01T15:10:00+00:00,74.5
2020-01-01T10:10:00-05:00,2020-01-01T15:10:00+00:00,2020-01-01T10:15:00-05:00,2020-01-01T15:15:00+00:00,75.125
2020-01-01T10:15:00-05:00,2020-01-01T15:15:00+00:00,2020-01-01T10:20:00-05:00,2020-01-01T15:20:00+00:00,75.75
2020-01-01T10:20:00-05:00,2020-01-01T15:20:00+00:00,2020-01-01T10:25:00-05:00,2020-01-01T15:25:00+00:00,76.375
2020-01-01T10:25:00-05:00,2020-01-01T15:25:00+00:00,2020-01-01T10:30:00-05:00,2020-01-01T15:30:00+00:00,77.0
2020-01-01T10:30:00-05:00,2020-01-01T15:30:00+00:00,2020-01-01T10:35:00-05:00,2020-01-01T15:35:00+00:00,77.33333333333333
2020-01-01T10:35:00-05:00,2020-01-01T15:35:00+00:00,2020-01-01T10:40:00-05:00,2020-01-01T15:40:00+00:00,77.66666666666667
2020-01-01T10:40:00-05:00,2020-01-01T15:40:00+00:00,2020-01-01T10:45:00-05:00,2020-01-01T15:45:00+00:00,78.0
2020-01-01T10:45:00-05:00,2020-01-01T15:45:00+00:00,2020-01-01T10:50:00-05:00,2020-01-01T15:50:00+00:00,70.5
2020-01-01T10:50:00-05:00,2020-01-01T15:50:00+00:00,2020-01-01T10:55:00-05:00,2020-01-01T15:55:00+00:00,63.0
2020-01-01T10:55:00-05:00,2020-01-01T15:55:00+00:00,2020-01-01T11:00:00-05:00,2020-01-01T16:00:00+00:00,66.33333333333333
