title,filed_date,docket_numbers,category,libraries,accession_number,pdf_files,affiliations
"Brookfield Renewable o/b/o Erie Boulevard Hydropower, L.P. submits revised Supporting Technical Information Document and revised Dam Safety Surveillance and Monitoring Plan re the Soft Maple Development of the Beaver River Project under P-2645.",12/26/2024,['P-2645-000'],Submittal,['Hydro'],,"[{'file_name': 'Soft Maple DSSMP 12232024 Final.pdf', 'file_desc': 'No description given', 'file_size': 3321667, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=68CC9F14-647B-C07F-9E14-9404A5C00000'}, {'file_name': 'SOFT MAPLE 2024 STID - Reduced.pdf', 'file_desc': 'No description given', 'file_size': 44557866, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=B3BAA8E0-CA01-C050-A7FD-9404A5C00000'}]","['AUTHOR: Erie Boulevard Hydropower, L.P.', 'AGENT: Brookfield Renewable Power', 'RECIPIENT: Office of the Secretary, FERC']"
Texas LNG Brownsville LLC submits supplemental response to FERC's 09/30/2024 environmental data request re the Texas LNG Project under CP16-116.,12/20/2024,['CP16-116-000'],Submittal,['Gas'],,"[{'file_name': '2024-12-20 Texas LNG EIR1 Supp Responses.pdf', 'file_desc': 'No description given', 'file_size': 10517299, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=4E36F89A-9D40-C8DF-916E-93E5F6800000'}]","['AGENT: Texas LNG Brownsville LLC', 'RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Texas LNG Brownsville LLC']"
"Transwestern Pipeline Company, LLC submits abbreviated Application for a Certificate of Public Convenience and Necessity to construct, own, operate, and maintain the proposed WT-0 Compressor Station Project under CP25-37.",12/20/2024,['CP25-37-000'],Submittal,['Gas'],,"[{'file_name': 'Builder-Public Vol I WT-0 12_20_24 .pdf', 'file_desc': 'Application of Transwestern Pipeline Company, LLC for the WT-0 Compressor Station Project', 'file_size': 28110807, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=EE36AAB1-D87B-CBBC-A615-93E487B00000'}]","['AUTHOR: Transwestern Pipeline Company, LLC', 'RECIPIENT: Office of the Secretary, FERC', 'AGENT: Energy Transfer Company']"
Final Environmental Impact Statement for the Ridgeline Expansion Project under CP23-516 et al. ,12/20/2024,"['CP23-516-000', 'CP23-516-001']",Issuance,['Gas'],,"[{'file_name': 'RidgelineExpansion_FEIS_Part 1_wAppendices A-G.pdf', 'file_desc': 'RIDGELINE EXPANSION PROJECT FINAL ENVIRONMENTAL IMPACT STATEMENT', 'file_size': 124904256, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=DF83A907-8A76-C2D7-8A49-93E440B00000'}, {'file_name': 'RidgelineExpansion_FEIS_Part 2_Appendix H_BA_Pt 1.pdf', 'file_desc': 'RIDGELINE EXPANSION PROJECT FINAL ENVIRONMENTAL IMPACT STATEMENT', 'file_size': 114413183, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=9969F383-CE63-C7AD-8AB4-93E440D00000'}, {'file_name': 'RidgelineExpansion_FEIS_Part 3_Appendix H_BA_Pt 2.pdf', 'file_desc': 'RIDGELINE EXPANSION PROJECT FINAL ENVIRONMENTAL IMPACT STATEMENT', 'file_size': 102931727, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=E4CF6D4F-D54C-C9E8-8B7D-93E441000000'}, {'file_name': 'RidgelineExpansion_FEIS_Part 4_Appendices I-O.pdf', 'file_desc': 'RIDGELINE EXPANSION PROJECT FINAL ENVIRONMENTAL IMPACT STATEMENT', 'file_size': 72358417, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=DCB78C4C-A27A-CA71-8BB6-93E441200000'}]",['AUTHOR: OFFICE OF ENERGY PROJECTS']
"Tennessee Gas Pipeline Company, L.L.C. submits Draft Environmental Resource Reports 1 and 10 and updated landowner mailing list re the Mississippi Crossing Project under PF25-2.",12/18/2024,['PF25-2-000'],Submittal,['Gas'],,"[{'file_name': 'MSX_Vol IV_RR1_Appendix 1.F Agency Comm_CUI_PRIV_Part 1 of 2.pdf', 'file_desc': 'Draft Environmental Resource Reports 1 and 10 and Updated Landowner Mailing List', 'file_size': 49876181, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=02BE8878-F3CD-C5E9-A1C3-93DB69A00000'}, {'file_name': 'MSX_Vol IV_RR1_Appendix 1.F Agency Comm_CUI_PRIV_Part 2 of 2 (1).pdf', 'file_desc': 'Draft Environmental Resource Reports 1 and 10 and Updated Landowner Mailing List', 'file_size': 33319498, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=C3779EBA-F093-C532-AAED-93DB69A00000'}, {'file_name': 'MSX_Vol IV_RR1_Appendix 1.H Landowner List_CUI_PRIV.pdf', 'file_desc': 'Draft Environmental Resource Reports 1 and 10 and Updated Landowner Mailing List', 'file_size': 228276, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=E91F55F9-3147-C69B-889D-93DB69B00000'}]","['AGENT: Kinder Morgan, Inc.', 'RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Tennessee Gas Pipeline Company, L.L.C.']"
"PE Hydro Generation, LLC submits Notice of Application for Water Quality Certification for the Shenandoah Hydroelectric Projectunder P-2509.",12/17/2024,['P-2509-051'],Submittal,['Hydro'],,"[{'file_name': 'P-2509-051 FERC WQC App CLT Shenandoah.pdf', 'file_desc': 'P-2509-051 FERC WQC App CLT Shenandoah', 'file_size': 31648604, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=84F96F95-4FEB-C3D1-841B-93D60CD00000'}]","['AUTHOR: PE Hydro Generation, LLC', 'AGENT: Eagle Creek Renewable Energy, LLC', 'RECIPIENT: Office of the Secretary, FERC']"
"Venice Gathering System, L.L.C. submits response to FERC’s 12/04/2024 environmental information request re the Abbreviated Application to Abandon Facilities in Place re the Venice Gathering System Abandonment Project under CP24-93.",12/16/2024,['CP24-93-000'],Submittal,['Gas'],,"[{'file_name': 'CP24-93 VGS Response to 4DEC24 EIR.pdf', 'file_desc': 'No description given', 'file_size': 199089, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=509CBB11-7450-C73C-9F64-93D015300000'}, {'file_name': 'Att A.pdf', 'file_desc': 'No description given', 'file_size': 7905900, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=E8545434-4E18-C0C1-A4CB-93D015300000'}, {'file_name': 'Att B.pdf', 'file_desc': 'No description given', 'file_size': 842632, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=FFB367FC-DAE5-CFB3-AE17-93D015300000'}]","['AUTHOR: Venice Gathering System, L.L.C.', 'RECIPIENT: Office of the Secretary, FERC', 'AGENT: Thompson Coburn LLP']"
"Columbia Gas Transmission, LLC submits Prior Notice Request for Authorization to abandon three (3) injection/withdrawal wells, connecting pipelines, and appurtenant facilities for the 2025 Benton Wells Abandonment Project under CP25-31.",12/13/2024,['CP25-31-000'],Submittal,['Gas'],,"[{'file_name': 'PRIV_Vol 2 Benton Well Abandonment BPN_Final.pdf', 'file_desc': 'No description given', 'file_size': 39094936, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=6A3F011A-20C7-CDB3-9EBA-93CFB7800000'}]","['RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Columbia Gas Transmission, LLC', 'AGENT: TC Energy Corporation']"
"Application of Halo Colora LLC before the Public Service Commission of Maryland, for a Certificate of Public Convenience and Necessity, authorizing the construction of the Port Deposit Solar Project in Cecil County, Maryland. ",12/09/2024,[],Submittal,['Electric'],,"[{'file_name': '20241209-0002.pdf', 'file_desc': '', 'file_size': 235741483, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=D587F51C-DAFC-CE8C-87D8-93C133300000'}]","['RECIPIENT: MARYLAND PUBLIC SERVICE COMMISSION', 'RECIPIENT: SECRETARY OF THE COMMISSION - FERC', 'AUTHOR: GORDON FEINBLATT LLC']"
NorthWestern Corporation submits updated Emergency Action Plan Inundation Maps et al. re the Hebgen and Madison Developments of the Missouri-Madison Project under P-2188.,12/11/2024,['P-2188-000'],Submittal,['Hydro'],,"[{'file_name': 'Hebgen EAP Maps.pdf', 'file_desc': 'Hebgen EAP Maps', 'file_size': 92785554, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=BFF59558-7322-C462-8833-93B5E4B00000'}, {'file_name': 'Madison EAP Maps.pdf', 'file_desc': 'Madison EAP Maps', 'file_size': 53178478, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=5C9A3179-EB27-CB41-8D8A-93B5E5300000'}]","['AUTHOR: NorthWestern Corporation', 'RECIPIENT: Office of the Secretary, FERC', 'AGENT: NORTHWESTERN ENERGY CORPORATION']"
Kern River Boaters submit study modification requests in response to Southern California Edison Updated Study Report re the Kern River No. 3 Hydroelectric Project under P-2290.,12/10/2024,['P-2290-122'],Submittal,['Hydro'],,"[{'file_name': 'KRB_USR.pdf', 'file_desc': 'KERN RIVER BOATERS’ RESPONSE TO\nSCE’S KR3 UPDATED STUDY REPORT', 'file_size': 5349349, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=33AFE2BD-AD74-C451-9A73-93B239300000'}]","['AGENT: KERN RIVER BOATERS', 'RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: KERN RIVER BOATERS']"
Post-Technical Conference Comments of Google LLC under AD24-11.,12/10/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': 'Google Post-Conference Comments AD24-11-000 (1).pdf', 'file_desc': 'Post Techincal Conference Comments of Google, LLC AD24-11-000', 'file_size': 155818, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=C9DB9A78-8247-C2B5-9DA2-93B1A8400000'}]","['AGENT: Google LLC', 'RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Google LLC']"
"Gravity Renewables, Inc. o/b/o GR Catalyst Two, LLC submits Final License Application re the Dahowa Hydroelectric Project under P-4644.",12/02/2024,['P-4644-017'],Submittal,['Hydro'],,"[{'file_name': 'Initial Statement FLA Dahowa P-4644 FINAL.pdf', 'file_desc': 'Final License Application - Relicense', 'file_size': 748326, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=B12B74D2-0A58-C501-9E7C-938955F00000'}, {'file_name': 'FERC Cover Letter FLA Dahowa P-4644.pdf', 'file_desc': 'Final License Application - Relicense', 'file_size': 219491, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=E3A1187F-7C9D-C51A-A6A9-938955F00000'}, {'file_name': 'Exhibit A FLA Dahowa P-4644 FINAL.pdf', 'file_desc': 'Final License Application - Relicense', 'file_size': 1517335, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=00291F53-2161-CE05-AD35-938955F00000'}, {'file_name': 'Exhibit B FLA Dahowa P-4644 FINAL.pdf', 'file_desc': 'Final License Application - Relicense', 'file_size': 1761833, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=D8B0762E-A4FA-CF97-B761-938955F00000'}, {'file_name': 'Exhibit D FLA Dahowa P-4644 FINAL.pdf', 'file_desc': 'Final License Application - Relicense', 'file_size': 449060, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=BEF47763-CC57-CBB0-BDE1-938955F00000'}, {'file_name': 'Exhibit E FLA Dahowa P-4644 FINAL.pdf', 'file_desc': 'Final License Application - Relicense', 'file_size': 21652889, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=EC304915-9DEC-CD73-883C-938956000000'}, {'file_name': 'Exhibit E Appendices FLA Dahowa P-4644 FINAL.pdf', 'file_desc': 'Final License Application - Relicense', 'file_size': 17652408, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=538FB313-6D3C-CB89-91DC-938956000000'}, {'file_name': 'Exhibit F FLA Dahowa P-4644 _PUBLIC.pdf', 'file_desc': 'Final License Application - Relicense', 'file_size': 276968, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=81F2BE8C-17EF-CFF9-9843-938956000000'}, {'file_name': 'Exhibit G FLA Dahowa P-4644.pdf', 'file_desc': 'Final License Application - Relicense', 'file_size': 5020308, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=60D4AEA4-042F-C19A-A14B-938956000000'}]","['AUTHOR: Gravity Renewables, Inc.', 'AGENT: Gravity Renewables, Inc.', 'RECIPIENT: Office of the Secretary, FERC']"
Consumers Energy Company submits the 2024 Part 12D Consultant's Comprehensive Assessment Report re the Rogers Hydroelectric Project under P-2451.	,12/02/2024,['P-2451-000'],Submittal,['Hydro'],,"[{'file_name': '2024-12-02 ROG_CEII_Part12D_CA_Report_FERC.pdf', 'file_desc': 'Rogers Part 12D Comprehensive Assessment Report CEII letter', 'file_size': 61680236, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=9EAB11DE-6D5F-C2BF-B2A5-93887CF00000'}]","['AUTHOR: Consumers Energy Company', 'AGENT: Consumers Energy Company', 'RECIPIENT: Office of the Secretary, FERC']"
"Comments of Foothill Conservancy, et al. on Draft License Application for the proposed Mokelumne Pumped Storage Project under P-14796.",11/29/2024,['P-14796-001'],Submittal,['Hydro'],,"[{'file_name': 'Cons Grps comments GreenGen DLA 112924.pdf', 'file_desc': 'No description given', 'file_size': 1412219, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=D5D0E4FF-4611-C3F1-8637-93796FF00000'}]","['AGENT: No Organization Found', 'AUTHOR: California Sportfishing Protection Alliance', 'AGENT: California Sportfishing Protection Alliance', 'AUTHOR: American Whitewater', 'AGENT: American Whitewater', 'AGENT: CALIFORNIA WILDERNESS COALITION', 'AUTHOR: Foothill Conservancy', 'AUTHOR: Friends of the River', 'AGENT: Friends of the River', 'AUTHOR: CALIFORNIA WILDERNESS COALITION', 'RECIPIENT: Office of the Secretary, FERC']"
Wisconsin Valley Improvement Company submits Twelfth Part 12D Comprehensive Assessment Report re the Willow Development of the Wisconsin River Headwaters Project under P-2113.,11/26/2024,['P-2113-000'],Submittal,['Hydro'],,"[{'file_name': 'CEII_P-2113-18 November 2024 CAR.pdf', 'file_desc': '12th Part 12D Report, for a Comprehensive Assessment of the Willow\nDevelopment, P-2113-18 – Report \n', 'file_size': 64468164, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=AA4C73E2-13DF-C730-BF04-936963E00000'}]","['AUTHOR: Wisconsin Valley Improvement Company', 'AGENT: Wisconsin Valley Improvement Company', 'RECIPIENT: Office of the Secretary, FERC']"
